epoch,step,train_loss,EER_VER,FMR20,FMR10,FMR100
0,148,37.410396575927734,,,,
0,149,37.42717361450195,,,,
0,150,37.93206024169922,,,,
0,151,37.681758880615234,,,,
0,152,37.73773956298828,,,,
0,153,37.68858337402344,,,,
0,154,37.33116912841797,,,,
0,155,37.36939239501953,,,,
0,156,37.447086334228516,,,,
0,157,37.98109436035156,,,,
0,158,38.03734588623047,,,,
0,159,37.312339782714844,,,,
0,160,37.696044921875,,,,
0,161,37.40473937988281,,,,
0,162,37.12248992919922,,,,
0,163,38.291725158691406,,,,
0,164,37.61741256713867,,,,
0,165,37.48521423339844,,,,
0,166,37.7030143737793,,,,
0,167,37.422969818115234,,,,
0,168,37.15739822387695,,,,
0,169,37.380191802978516,,,,
0,170,37.650108337402344,,,,
0,171,37.320526123046875,,,,
0,172,37.40474319458008,,,,
0,173,37.538387298583984,,,,
0,174,36.552642822265625,,,,
0,175,38.13727951049805,,,,
0,176,37.363609313964844,,,,
0,177,37.910308837890625,,,,
0,178,37.12314987182617,,,,
0,179,37.320350646972656,,,,
0,180,37.83574676513672,,,,
0,181,37.536155700683594,,,,
0,182,37.19486999511719,,,,
0,183,37.271602630615234,,,,
0,184,37.67228317260742,,,,
0,185,37.54420471191406,,,,
0,186,37.347625732421875,,,,
0,187,37.38025665283203,,,,
0,188,37.49810028076172,,,,
0,189,37.186275482177734,,,,
0,190,37.352500915527344,,,,
0,191,36.78464889526367,,,,
0,192,37.44290542602539,,,,
0,193,37.02359390258789,,,,
0,194,37.376556396484375,,,,
0,195,37.63446044921875,,,,
0,196,37.41746520996094,,,,
0,197,37.379764556884766,,,,
0,198,37.04866027832031,,,,
0,199,37.418331146240234,,,,
0,200,36.75618362426758,,,,
0,201,37.285037994384766,,,,
0,202,37.33331298828125,,,,
0,203,36.76454544067383,,,,
0,204,36.96855163574219,,,,
0,205,37.160430908203125,,,,
0,206,37.15890121459961,,,,
0,207,36.7763557434082,,,,
0,208,37.38548278808594,,,,
0,209,37.2028923034668,,,,
0,210,37.02846908569336,,,,
0,211,37.091514587402344,,,,
0,212,37.195579528808594,,,,
0,213,37.110374450683594,,,,
0,214,37.34884262084961,,,,
0,215,36.820125579833984,,,,
0,216,37.42033004760742,,,,
0,217,36.54253387451172,,,,
0,218,37.01726150512695,,,,
0,219,36.67014694213867,,,,
0,220,36.74882507324219,,,,
0,221,36.967674255371094,,,,
0,222,36.80017852783203,,,,
0,223,37.03919982910156,,,,
0,224,36.62515640258789,,,,
0,225,36.888885498046875,,,,
0,226,37.022132873535156,,,,
0,227,36.907840728759766,,,,
0,228,36.880271911621094,,,,
0,229,36.59473419189453,,,,
0,230,37.425235748291016,,,,
0,231,37.02237319946289,,,,
0,232,36.21403884887695,,,,
0,233,36.706520080566406,,,,
0,234,36.66576385498047,,,,
0,235,36.9326057434082,,,,
0,236,36.85161209106445,,,,
0,237,37.159461975097656,,,,
0,238,36.22347640991211,,,,
0,239,36.84025573730469,,,,
0,240,36.10902786254883,,,,
0,241,36.83616638183594,,,,
0,242,36.97743225097656,,,,
0,243,36.29217529296875,,,,
0,244,36.96115493774414,,,,
0,245,36.513797760009766,,,,
0,246,36.180606842041016,,,,
0,247,36.35276794433594,,,,
0,248,36.646236419677734,,,,
0,249,36.6473503112793,,,,
0,250,36.58491897583008,,,,
0,251,36.54345703125,,,,
0,252,36.271541595458984,,,,
0,253,36.47541046142578,,,,
0,254,36.65695571899414,,,,
0,255,36.2398567199707,,,,
0,256,36.263221740722656,,,,
0,257,36.242897033691406,,,,
0,258,36.41481399536133,,,,
0,259,36.11457443237305,,,,
0,260,36.40229415893555,,,,
0,261,36.429649353027344,,,,
0,262,36.37632751464844,,,,
0,263,36.02714538574219,,,,
0,264,36.322776794433594,,,,
0,265,35.94965744018555,,,,
0,266,36.293861389160156,,,,
0,267,36.54032897949219,,,,
0,268,36.04198455810547,,,,
0,269,36.282203674316406,,,,
0,270,36.25321960449219,,,,
0,271,36.19659423828125,,,,
0,272,36.008331298828125,,,,
0,273,35.960052490234375,,,,
0,274,36.26988220214844,,,,
0,275,36.504390716552734,,,,
0,276,36.01614761352539,,,,
0,277,35.98801040649414,,,,
0,278,36.4078369140625,,,,
0,279,35.97364807128906,,,,
0,280,35.644622802734375,,,,
0,281,36.20590591430664,,,,
0,282,36.20876693725586,,,,
0,283,35.827850341796875,,,,
0,284,36.530975341796875,,,,
0,285,35.0025520324707,,,,
0,286,36.164947509765625,,,,
0,287,35.95667266845703,,,,
0,288,36.00190353393555,,,,
0,289,36.07032775878906,,,,
0,290,35.80984115600586,,,,
0,291,36.538814544677734,,,,
0,292,35.83449172973633,,,,
0,293,36.62934112548828,,,,
0,294,35.63771438598633,,,,
0,295,36.28655242919922,,,,
0,296,35.90922927856445,,,,
0,297,35.92338943481445,,,,
0,298,35.230167388916016,,,,
0,299,36.161659240722656,,,,
0,300,35.729679107666016,,,,
0,301,35.24555206298828,,,,
0,302,35.80562973022461,,,,
0,303,35.49348449707031,,,,
0,304,36.67490768432617,,,,
0,305,35.92778778076172,,,,
0,306,35.67043685913086,,,,
0,307,35.26377487182617,,,,
0,308,35.45335006713867,,,,
0,309,35.12290954589844,,,,
0,310,35.34414291381836,,,,
0,311,35.64146041870117,,,,
0,312,35.30411911010742,,,,
0,313,35.73339080810547,,,,
0,314,35.458065032958984,,,,
0,315,35.604820251464844,,,,
0,316,35.655826568603516,,,,
0,317,35.670654296875,,,,
0,318,35.738197326660156,,,,
0,319,35.20168685913086,,,,
0,320,35.61516189575195,,,,
0,321,35.48081970214844,,,,
0,322,36.28907012939453,,,,
0,323,35.62506866455078,,,,
0,324,36.56493377685547,,,,
0,325,35.25533676147461,,,,
0,326,35.337772369384766,,,,
0,327,35.23064422607422,,,,
0,328,35.00852966308594,,,,
0,329,35.713043212890625,,,,
0,330,35.11055374145508,,,,
0,331,35.14194107055664,,,,
0,332,35.44069290161133,,,,
0,333,35.33246612548828,,,,
0,334,35.633480072021484,,,,
0,335,35.51435852050781,,,,
0,336,35.35940170288086,,,,
0,337,35.83735275268555,,,,
0,338,34.793304443359375,,,,
0,339,35.40885543823242,,,,
0,340,35.240360260009766,,,,
0,341,35.12820816040039,,,,
0,342,35.36341094970703,,,,
0,343,35.25563049316406,,,,
0,344,35.399967193603516,,,,
0,345,35.0408821105957,,,,
0,346,35.5582275390625,,,,
0,347,35.215858459472656,,,,
0,348,35.444583892822266,,,,
0,349,34.7281494140625,,,,
0,350,34.46582794189453,,,,
0,351,35.06740951538086,,,,
0,352,35.37614440917969,,,,
0,353,35.11891555786133,,,,
0,354,35.21610641479492,,,,
0,355,35.62652587890625,,,,
0,356,35.67574691772461,,,,
0,357,34.807247161865234,,,,
0,358,34.40162658691406,,,,
0,359,35.06309127807617,,,,
0,360,35.62311553955078,,,,
0,361,35.340301513671875,,,,
0,362,35.09608459472656,,,,
0,363,34.378482818603516,,,,
0,364,34.6893424987793,,,,
0,365,34.77033996582031,,,,
0,366,35.330379486083984,,,,
0,367,35.380836486816406,,,,
0,368,35.76286315917969,,,,
0,369,35.78258514404297,,,,
0,370,34.753509521484375,,,,
0,371,34.32307434082031,,,,
0,372,34.74076461791992,,,,
0,373,34.887351989746094,,,,
0,374,34.807804107666016,,,,
0,375,35.129459381103516,,,,
0,376,34.50736999511719,,,,
0,377,33.78154754638672,,,,
0,378,34.498329162597656,,,,
0,379,34.40422439575195,,,,
0,380,34.623931884765625,,,,
0,381,34.548397064208984,,,,
0,382,35.332801818847656,,,,
0,383,34.87749099731445,,,,
0,384,34.14942169189453,,,,
0,385,34.49235534667969,,,,
0,386,34.54469680786133,,,,
0,387,34.82050704956055,,,,
0,388,33.999000549316406,,,,
0,389,34.074119567871094,,,,
0,390,34.88274002075195,,,,
0,391,34.418907165527344,,,,
0,392,34.909942626953125,,,,
0,393,35.22813415527344,,,,
0,394,35.36611557006836,,,,
0,395,33.972103118896484,,,,
0,396,34.00273895263672,,,,
0,397,33.99127197265625,,,,
0,398,34.15304183959961,,,,
0,399,34.882022857666016,,,,
0,400,34.63780975341797,,,,
0,401,34.345664978027344,,,,
0,402,34.931800842285156,,,,
0,403,34.50014877319336,,,,
0,404,34.78349685668945,,,,
0,405,34.86434555053711,,,,
0,406,34.52591323852539,,,,
0,407,34.63264846801758,,,,
0,408,33.80324172973633,,,,
0,409,34.89645767211914,,,,
0,410,34.33238983154297,,,,
0,411,34.61559295654297,,,,
0,412,35.19558334350586,,,,
0,413,34.679962158203125,,,,
0,414,34.02264404296875,,,,
0,415,33.879329681396484,,,,
0,416,33.889869689941406,,,,
0,417,33.30503463745117,,,,
0,418,33.489864349365234,,,,
0,419,33.74357986450195,,,,
0,420,34.370384216308594,,,,
0,421,34.130859375,,,,
0,422,34.81070327758789,,,,
0,423,34.211082458496094,,,,
0,424,33.72751235961914,,,,
0,425,33.85809326171875,,,,
0,426,34.25331497192383,,,,
0,427,34.295387268066406,,,,
0,428,33.96733093261719,,,,
0,429,34.48369216918945,,,,
0,430,34.65471649169922,,,,
0,431,34.315155029296875,,,,
0,432,34.46403884887695,,,,
0,433,33.93110656738281,,,,
0,434,34.61593246459961,,,,
0,435,33.902008056640625,,,,
0,436,33.41925811767578,,,,
0,437,33.49622344970703,,,,
0,438,34.922000885009766,,,,
0,439,34.610748291015625,,,,
0,440,34.39253616333008,,,,
0,441,33.75356674194336,,,,
0,442,34.07295227050781,,,,
0,443,33.928585052490234,,,,
0,444,34.321834564208984,,,,
0,445,33.878719329833984,,,,
0,446,34.4802360534668,,,,
0,447,33.82242965698242,,,,
0,448,35.598838806152344,,,,
0,449,34.6566276550293,,,,
0,450,34.17692184448242,,,,
0,451,34.286067962646484,,,,
0,452,33.69136428833008,,,,
0,453,32.975685119628906,,,,
0,454,34.6507682800293,,,,
0,455,33.068145751953125,,,,
0,456,33.439815521240234,,,,
0,457,33.582279205322266,,,,
0,458,34.80312728881836,,,,
0,459,32.849979400634766,,,,
0,460,33.85575866699219,,,,
0,461,33.804691314697266,,,,
0,462,32.991580963134766,,,,
0,463,34.1292610168457,,,,
0,464,32.8878173828125,,,,
0,465,33.8809928894043,,,,
0,466,33.917381286621094,,,,
0,467,33.698795318603516,,,,
0,468,33.6880989074707,,,,
0,469,33.737464904785156,,,,
0,470,32.83121871948242,,,,
0,471,33.21601867675781,,,,
0,472,33.8202018737793,,,,
0,473,34.112831115722656,,,,
0,474,33.03889846801758,,,,
0,475,33.32915496826172,,,,
0,476,34.01601028442383,,,,
0,477,33.47894287109375,,,,
0,478,33.579498291015625,,,,
0,479,34.117740631103516,,,,
0,480,33.71623992919922,,,,
0,481,34.02225875854492,,,,
0,482,33.86638259887695,,,,
0,483,33.242279052734375,,,,
0,484,33.259525299072266,,,,
0,485,32.97089385986328,,,,
0,486,33.577003479003906,,,,
0,487,31.94022560119629,,,,
0,488,34.68119430541992,,,,
0,489,34.024085998535156,,,,
0,490,32.69834899902344,,,,
0,491,33.840606689453125,,,,
0,492,33.38921356201172,,,,
0,493,33.749359130859375,,,,
0,494,33.45464324951172,,,,
0,495,34.32072067260742,,,,
0,496,32.43846130371094,,,,
0,497,31.618375778198242,,,,
0,498,33.25965881347656,,,,
0,499,33.60832977294922,,,,
0,500,33.15861129760742,,,,
0,501,33.65951919555664,,,,
0,502,31.881053924560547,,,,
0,503,32.539268493652344,,,,
0,504,32.88187026977539,,,,
0,505,33.85345458984375,,,,
0,506,33.200260162353516,,,,
0,507,33.00331115722656,,,,
0,508,33.443153381347656,,,,
0,509,34.046173095703125,,,,
0,510,33.326969146728516,,,,
0,511,33.19270706176758,,,,
0,512,33.40471267700195,,,,
0,513,32.83997344970703,,,,
0,514,33.59023666381836,,,,
0,515,32.432552337646484,,,,
0,516,33.51813888549805,,,,
0,517,32.636756896972656,,,,
0,518,33.25407409667969,,,,
0,519,33.749961853027344,,,,
0,520,32.10100173950195,,,,
0,521,33.47139358520508,,,,
0,522,32.713260650634766,,,,
0,523,33.61639404296875,,,,
0,524,32.97504425048828,,,,
0,525,34.40430450439453,,,,
0,526,33.352664947509766,,,,
0,527,33.41741180419922,,,,
0,528,32.220279693603516,,,,
0,529,33.82307052612305,,,,
0,530,34.163211822509766,,,,
0,531,33.466793060302734,,,,
0,532,32.4456672668457,,,,
0,533,32.90373229980469,,,,
0,534,32.40758514404297,,,,
0,535,32.48094177246094,,,,
0,536,33.274845123291016,,,,
0,537,33.100460052490234,,,,
0,538,32.051536560058594,,,,
0,539,34.10144805908203,,,,
0,540,33.79742431640625,,,,
0,541,32.87079620361328,,,,
0,542,32.95635986328125,,,,
0,543,32.648468017578125,,,,
0,544,32.86921691894531,,,,
0,545,33.197574615478516,,,,
0,546,32.093074798583984,,,,
0,547,33.18397521972656,,,,
0,548,32.09782409667969,,,,
0,549,32.970489501953125,,,,
0,550,33.56086349487305,,,,
0,551,31.786563873291016,,,,
0,552,31.968242645263672,,,,
0,553,32.90777587890625,,,,
0,554,31.731231689453125,,,,
0,555,32.836524963378906,,,,
0,556,32.96488571166992,,,,
0,557,32.42585372924805,,,,
0,558,32.11235427856445,,,,
0,559,32.52110290527344,,,,
0,560,33.28056716918945,,,,
0,561,32.263858795166016,,,,
0,562,33.639244079589844,,,,
0,563,32.671791076660156,,,,
0,564,32.24897766113281,,,,
0,565,31.914024353027344,,,,
0,566,32.12199783325195,,,,
0,567,33.21250915527344,,,,
0,568,32.42426681518555,,,,
0,569,32.380088806152344,,,,
0,570,31.996030807495117,,,,
0,571,32.132625579833984,,,,
0,572,33.339073181152344,,,,
0,573,33.16090774536133,,,,
0,574,33.310523986816406,,,,
0,575,31.776386260986328,,,,
0,576,32.405643463134766,,,,
0,577,32.031131744384766,,,,
0,578,32.50246047973633,,,,
0,579,32.1129150390625,,,,
0,580,33.10400390625,,,,
0,581,32.72522735595703,,,,
0,582,31.293367385864258,,,,
0,583,32.00682067871094,,,,
0,584,31.5428466796875,,,,
0,585,32.62446212768555,,,,
0,586,33.280235290527344,,,,
0,587,32.868038177490234,,,,
0,588,33.67853927612305,,,,
0,589,32.5356559753418,,,,
0,590,31.956340789794922,,,,
0,591,32.56910705566406,,,,
0,592,32.7019157409668,,,,
0,593,31.97231101989746,,,,
0,594,32.76935577392578,,,,
0,595,32.89821243286133,,,,
0,596,30.817825317382812,,,,
0,597,32.29768371582031,,,,
0,598,32.17689514160156,,,,
0,599,31.88071060180664,,,,
0,600,31.409290313720703,,,,
0,601,32.150997161865234,,,,
0,602,32.718231201171875,,,,
0,603,32.579341888427734,,,,
0,604,32.1754264831543,,,,
0,605,32.56126403808594,,,,
0,606,32.27425003051758,,,,
0,607,31.555999755859375,,,,
0,608,32.69578552246094,,,,
0,609,30.621715545654297,,,,
0,610,32.115657806396484,,,,
0,611,32.724159240722656,,,,
0,612,32.60289001464844,,,,
0,613,33.021095275878906,,,,
0,614,32.948299407958984,,,,
0,615,32.74805450439453,,,,
0,616,32.91376876831055,,,,
0,617,32.44268035888672,,,,
0,618,32.357444763183594,,,,
0,619,33.460994720458984,,,,
0,620,32.72739028930664,,,,
0,621,32.08985137939453,,,,
0,622,33.10572052001953,,,,
0,623,31.85494613647461,,,,
0,624,32.56658172607422,,,,
0,625,32.606040954589844,,,,
0,626,32.02223587036133,,,,
0,627,31.489364624023438,,,,
0,628,33.23299789428711,,,,
0,629,32.09568405151367,,,,
0,630,30.71539306640625,,,,
0,631,30.792098999023438,,,,
0,632,30.960834503173828,,,,
0,633,32.020294189453125,,,,
0,634,33.10142517089844,,,,
0,635,32.011627197265625,,,,
0,636,31.340824127197266,,,,
0,637,31.482404708862305,,,,
0,638,31.890262603759766,,,,
0,639,31.036788940429688,,,,
0,640,31.006921768188477,,,,
0,641,31.677005767822266,,,,
0,642,30.3322696685791,,,,
0,643,33.08076095581055,,,,
0,644,30.839284896850586,,,,
0,645,32.97929763793945,,,,
0,646,31.785547256469727,,,,
0,647,30.74028778076172,,,,
0,648,32.953956604003906,,,,
0,649,31.36035919189453,,,,
0,650,31.295127868652344,,,,
0,651,31.76752471923828,,,,
0,652,32.557594299316406,,,,
0,653,31.510744094848633,,,,
0,654,31.16246223449707,,,,
0,655,31.1005802154541,,,,
0,656,32.46818161010742,,,,
0,657,32.8237190246582,,,,
0,658,32.192867279052734,,,,
0,659,31.063297271728516,,,,
0,660,31.638307571411133,,,,
0,661,32.017601013183594,,,,
0,662,31.756824493408203,,,,
0,663,32.47959899902344,,,,
0,664,32.4840202331543,,,,
0,665,31.120676040649414,,,,
0,666,32.47053527832031,,,,
0,667,31.195810317993164,,,,
0,668,31.460723876953125,,,,
0,669,32.03498458862305,,,,
0,670,32.26398849487305,,,,
0,671,30.87367820739746,,,,
0,672,29.783309936523438,,,,
0,673,31.609027862548828,,,,
0,674,31.220422744750977,,,,
0,675,30.636138916015625,,,,
0,676,31.899473190307617,,,,
0,677,30.534757614135742,,,,
0,678,31.46728515625,,,,
0,679,30.6455078125,,,,
0,680,31.202796936035156,,,,
0,681,31.05782699584961,,,,
0,682,31.56659507751465,,,,
0,683,30.039899826049805,,,,
0,684,30.796466827392578,,,,
0,685,29.544727325439453,,,,
0,686,30.918434143066406,,,,
0,687,29.823551177978516,,,,
0,688,30.493896484375,,,,
0,689,30.596101760864258,,,,
0,690,31.798870086669922,,,,
0,691,31.29082489013672,,,,
0,692,31.751819610595703,,,,
0,693,31.427261352539062,,,,
0,694,30.658485412597656,,,,
0,695,30.81453514099121,,,,
0,696,31.755292892456055,,,,
0,697,31.773954391479492,,,,
0,698,31.7730712890625,,,,
0,699,31.1696720123291,,,,
0,700,32.75336456298828,,,,
0,701,32.34531021118164,,,,
0,702,31.457767486572266,,,,
0,703,30.255348205566406,,,,
0,704,30.345722198486328,,,,
0,705,30.07758903503418,,,,
0,706,31.36150550842285,,,,
0,707,32.20308303833008,,,,
0,708,30.63728141784668,,,,
0,709,30.80668830871582,,,,
0,710,32.104209899902344,,,,
0,711,29.14809799194336,,,,
0,712,30.633804321289062,,,,
0,713,30.62186622619629,,,,
0,714,30.358509063720703,,,,
0,715,29.66707992553711,,,,
0,716,31.0587100982666,,,,
0,717,31.4665584564209,,,,
0,718,32.160770416259766,,,,
0,719,30.40924835205078,,,,
0,720,31.977636337280273,,,,
0,721,30.185911178588867,,,,
0,722,31.626644134521484,,,,
0,723,30.040010452270508,,,,
0,724,30.79152488708496,,,,
0,725,31.89032554626465,,,,
0,726,30.329694747924805,,,,
0,727,30.884796142578125,,,,
0,728,30.53156280517578,,,,
0,729,31.566070556640625,,,,
0,730,31.43391990661621,,,,
0,731,30.973783493041992,,,,
0,732,32.07291030883789,,,,
0,733,29.815975189208984,,,,
0,734,31.544321060180664,,,,
0,735,31.132896423339844,,,,
0,736,29.646982192993164,,,,
0,737,32.12067413330078,,,,
0,738,29.458709716796875,,,,
0,739,31.382225036621094,,,,
0,740,30.394323348999023,,,,
0,741,30.31825065612793,,,,
0,742,31.561471939086914,,,,
0,743,29.777742385864258,,,,
0,744,30.406328201293945,,,,
0,745,31.095462799072266,,,,
0,746,30.593385696411133,,,,
0,747,29.8173885345459,,,,
0,748,31.05268669128418,,,,
0,749,31.0101375579834,,,,
0,750,30.23984718322754,,,,
0,751,29.99921226501465,,,,
0,752,30.33600425720215,,,,
0,753,31.24799156188965,,,,
0,754,30.53515625,,,,
0,755,28.455509185791016,,,,
0,756,29.989459991455078,,,,
0,757,31.029966354370117,,,,
0,758,30.574310302734375,,,,
0,759,30.17184066772461,,,,
0,760,30.11301612854004,,,,
0,761,30.975982666015625,,,,
0,762,29.888425827026367,,,,
0,763,30.813915252685547,,,,
0,764,30.331850051879883,,,,
0,765,30.050519943237305,,,,
0,766,30.05194091796875,,,,
0,767,29.913171768188477,,,,
0,768,30.54589080810547,,,,
0,769,31.84926986694336,,,,
0,770,27.97933578491211,,,,
0,771,30.812013626098633,,,,
0,772,30.44236183166504,,,,
0,773,30.45429801940918,,,,
0,774,29.554866790771484,,,,
0,775,31.127700805664062,,,,
0,776,31.004505157470703,,,,
0,777,29.958255767822266,,,,
0,778,30.475906372070312,,,,
0,779,29.191085815429688,,,,
0,780,30.596208572387695,,,,
0,781,29.08241844177246,,,,
0,782,29.666227340698242,,,,
0,783,30.565242767333984,,,,
0,784,30.13846778869629,,,,
0,785,29.742298126220703,,,,
0,786,30.111791610717773,,,,
0,787,33.11090087890625,,,,
0,788,30.52118492126465,,,,
0,789,28.319257736206055,,,,
0,790,28.488056182861328,,,,
0,791,29.573760986328125,,,,
0,792,30.09933090209961,,,,
0,793,29.253469467163086,,,,
0,794,29.663511276245117,,,,
0,795,30.630332946777344,,,,
0,796,30.420129776000977,,,,
0,797,30.55855369567871,,,,
0,798,28.636003494262695,,,,
0,799,29.293012619018555,,,,
0,800,30.536684036254883,,,,
0,801,29.37005043029785,,,,
0,802,30.159948348999023,,,,
0,803,29.760099411010742,,,,
0,804,31.19527816772461,,,,
0,805,29.49212646484375,,,,
0,806,29.267309188842773,,,,
0,807,30.95022964477539,,,,
0,808,30.268552780151367,,,,
0,809,28.707305908203125,,,,
0,810,30.271320343017578,,,,
0,811,29.948322296142578,,,,
0,812,30.627357482910156,,,,
0,813,29.49818992614746,,,,
0,814,31.27978515625,,,,
0,815,30.161029815673828,,,,
0,816,30.20459747314453,,,,
0,817,29.979429244995117,,,,
0,818,31.03239631652832,,,,
0,819,30.120418548583984,,,,
0,820,29.583723068237305,,,,
0,821,29.893863677978516,,,,
0,822,28.385093688964844,,,,
0,823,29.05141258239746,,,,
0,824,29.935626983642578,,,,
0,825,30.179101943969727,,,,
0,826,29.556730270385742,,,,
0,827,29.82469940185547,,,,
0,828,30.0972843170166,,,,
0,829,29.030506134033203,,,,
0,830,29.743789672851562,,,,
0,831,30.019887924194336,,,,
0,832,29.520132064819336,,,,
0,833,30.47813606262207,,,,
0,834,29.218679428100586,,,,
0,835,29.379680633544922,,,,
0,836,30.205270767211914,,,,
0,837,30.47150993347168,,,,
0,838,30.267553329467773,,,,
0,839,29.264862060546875,,,,
0,840,30.28857421875,,,,
0,841,29.238651275634766,,,,
0,842,28.36717987060547,,,,
0,843,29.857328414916992,,,,
0,844,28.515995025634766,,,,
0,845,30.068973541259766,,,,
0,846,30.630111694335938,,,,
0,847,31.14657211303711,,,,
0,848,30.103923797607422,,,,
0,849,29.785213470458984,,,,
0,850,28.297164916992188,,,,
0,851,28.757183074951172,,,,
0,852,29.849611282348633,,,,
0,853,30.41485595703125,,,,
0,854,29.61646842956543,,,,
0,855,31.22053337097168,,,,
0,856,29.26639747619629,,,,
0,857,28.591135025024414,,,,
0,858,29.614484786987305,,,,
0,859,28.610336303710938,,,,
0,860,30.155895233154297,,,,
0,861,29.63932228088379,,,,
0,862,29.81499671936035,,,,
0,863,28.48475456237793,,,,
0,864,29.086633682250977,,,,
0,865,30.050262451171875,,,,
0,866,27.83942413330078,,,,
0,867,29.17683982849121,,,,
0,868,30.25577163696289,,,,
0,869,28.378557205200195,,,,
0,870,29.903362274169922,,,,
